Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1770302413,500,,Aggregated,478.500000,0.000000,43,49,51,52,56,60,66,74,87,92,92,27660,0,43,27.260634360087188,0.7421000000249478,123.06330000001253,245.30495300072306
1770302414,500,GET,GET /,243.300000,0.000000,2,3,4,4,6,7,11,13,45,47,47,14078,0,2,3.293435800541066,0.7421000000249478,55.825199999617325,231.0
1770302414,500,POST,POST /upload,244.000000,0.000000,50,52,54,56,59,64,74,80,89,92,92,14068,0,50,51.21408137617163,26.2710000001789,123.06330000001253,259.62183679272107
1770302414,500,,Aggregated,487.300000,0.000000,43,48,50,52,56,59,65,74,87,92,92,28146,0,43,27.2452457187524,0.7421000000249478,123.06330000001253,245.30583386626873
1770302415,500,GET,GET /,242.100000,0.000000,2,3,4,4,6,7,10,12,45,47,47,14320,0,2,3.2788381145262884,0.7421000000249478,55.825199999617325,231.0
1770302415,500,POST,POST /upload,242.600000,0.000000,50,52,54,55,59,63,74,80,89,92,92,14306,0,50,51.19347238920634,26.2710000001789,123.06330000001253,259.62421361666435
1770302415,500,,Aggregated,484.700000,0.000000,43,48,50,51,55,59,65,74,87,92,92,28626,0,42,27.224438545378632,0.7421000000249478,123.06330000001253,245.30510724516174
1770302416,500,GET,GET /,243.400000,0.000000,2,3,4,4,5,7,9,11,45,47,47,14575,0,2,3.263131409949818,0.7421000000249478,55.825199999617325,231.0
1770302416,500,POST,POST /upload,243.700000,0.000000,50,52,54,55,59,63,74,80,89,92,92,14561,0,50,51.177583187966725,26.2710000001789,123.06330000001253,259.6264679623652
1770302416,500,,Aggregated,487.100000,0.000000,43,48,50,51,55,59,64,74,87,92,92,29136,0,42,27.20884572693604,0.7421000000249478,123.06330000001253,245.30635639758376
1770302417,500,GET,GET /,241.200000,0.000000,2,3,4,4,5,7,10,12,40,47,47,14813,0,2,3.2717558968486387,0.7403999998132349,55.825199999617325,231.0
1770302417,500,POST,POST /upload,241.300000,0.000000,50,52,54,55,59,63,75,83,89,92,92,14805,0,50,51.24540534278823,26.2710000001789,123.06330000001253,259.616548463357
1770302417,500,,Aggregated,482.500000,0.000000,43,48,50,51,55,59,64,75,87,92,92,29618,0,43,27.252101634141574,0.7403999998132349,123.06330000001253,245.30440948072118
1770302418,500,GET,GET /,243.900000,0.000000,2,3,4,4,5,7,9,12,40,47,47,15061,0,2,3.2623288360680154,0.7403999998132349,55.825199999617325,231.0
1770302418,500,POST,POST /upload,244.300000,0.000000,50,52,53,55,58,62,75,83,89,92,92,15045,0,50,51.23687673645598,26.2710000001789,123.06330000001253,259.6170820870721
1770302418,500,,Aggregated,488.200000,0.000000,39,48,50,51,55,58,64,75,87,92,92,30106,0,40,27.23685461702009,0.7403999998132349,123.06330000001253,245.30093669036071
1770302419,500,GET,GET /,243.900000,0.000000,2,3,4,4,5,7,9,12,40,47,47,15300,0,2,3.2542479084981495,0.7403999998132349,55.825199999617325,231.0
1770302419,500,POST,POST /upload,241.700000,0.000000,50,52,54,55,58,62,75,83,89,92,92,15285,0,50,51.23088104677647,26.2710000001789,123.06330000001253,259.6171409878966
1770302419,500,,Aggregated,485.600000,0.000000,43,48,50,51,55,58,64,75,87,92,92,30585,0,42,27.230799731894933,0.7403999998132349,123.06330000001253,245.30155304888018
1770302420,500,GET,GET /,243.000000,0.000000,2,3,4,4,5,6,9,12,40,47,47,15536,0,2,3.247838265964424,0.7403999998132349,55.825199999617325,231.0
1770302420,500,POST,POST /upload,242.900000,0.000000,50,52,54,55,58,62,75,83,89,92,92,15527,0,50,51.233367385842556,26.2710000001789,123.06330000001253,259.61724737553936
1770302420,500,,Aggregated,485.900000,0.000000,43,48,50,52,55,58,64,75,87,92,92,31063,0,43,27.233651311850323,0.7403999998132349,123.06330000001253,245.30447799633004
1770302421,500,GET,GET /,243.400000,0.000000,2,3,4,4,5,7,9,12,40,47,47,15786,0,2,3.2482060560005177,0.7403999998132349,55.825199999617325,231.0
1770302421,500,POST,POST /upload,242.000000,0.000000,50,53,54,55,59,63,76,83,89,92,92,15780,0,50,51.267128890999885,26.2710000001789,123.06330000001253,259.60785804816226
1770302421,500,,Aggregated,485.400000,0.000000,43,48,50,52,55,59,65,76,87,92,92,31566,0,43,27.253103804726866,0.7403999998132349,123.06330000001253,245.30121016283343
1770302422,500,GET,GET /,244.000000,0.000000,2,3,4,4,5,8,11,14,39,48,48,16036,0,2,3.2791038101785785,0.7403999998132349,55.825199999617325,231.0
1770302422,500,POST,POST /upload,243.900000,0.000000,50,53,54,55,59,68,81,87,110,120,120,16003,0,50,51.38248037242857,26.2710000001789,123.06330000001253,259.59670061863403
1770302422,500,,Aggregated,487.900000,0.000000,17,48,50,52,55,59,73,81,110,120,120,32039,0,39,27.306018979993258,0.7403999998132349,123.06330000001253,245.28362308436593
1770302423,500,GET,GET /,244.500000,0.000000,2,3,4,4,6,8,12,15,39,48,48,16287,0,2,3.2861328667048357,0.7403999998132349,55.825199999617325,231.0
1770302423,500,POST,POST /upload,244.700000,0.000000,51,53,55,56,60,74,97,110,120,120,120,16272,0,50,51.50151380899533,26.2710000001789,124.47300000030737,259.58185840707966
1770302423,500,,Aggregated,489.200000,0.000000,40,48,51,52,56,60,78,97,120,120,120,32559,0,42,27.382716873982595,0.7403999998132349,124.47300000030737,245.28434534230166
